corename,species,latitude,longitude,d18oc,temp,temp_ann,d18osw
GIK23065-1,bulloides,68.5005,0.8323,2.11,7.0587382316589355,7.0587382316589355,0.3754778802394867
GIK23065-1,pachy_s,68.5005,0.8323,2.43,7.0587382316589355,7.0587382316589355,0.3754778802394867
GIK23066-1,bulloides,68.2405,1.0018,2.34,6.985568523406982,6.985568523406982,0.38509854674339294
GIK23066-1,pachy_s,68.2405,1.0018,2.59,6.985568523406982,6.985568523406982,0.38509854674339294
GIK23068-1,bulloides,67.833,1.502,2.23,7.712984085083008,7.712984085083008,0.39600974321365356
GIK23068-1,pachy_s,67.833,1.502,2.42,7.712984085083008,7.712984085083008,0.39600974321365356
GIK23071-1,bulloides,67.0847,2.9083,2.15,7.746476650238037,7.746476650238037,0.3974965214729309
GIK23071-1,pachy_s,67.0847,2.9083,2.26,7.746476650238037,7.746476650238037,0.3974965214729309
GIK23074-3,bulloides,66.7667,4.9167,2.23,8.336350440979004,8.336350440979004,0.3546005189418793
GIK23074-3,pachy_s,66.7667,4.9167,2.28,8.336350440979004,8.336350440979004,0.3546005189418793
GIK23126-1,pachy_s,70.7752,13.8012,2.56,7.205926895141602,7.205926895141602,0.24467602372169495
GIK23138-1,bulloides,71.0965,15.2812,2.21,6.915539264678955,6.915539264678955,0.2416583150625229
GIK23138-1,pachy_s,71.0965,15.2812,2.7,6.915539264678955,6.915539264678955,0.2416583150625229
GIK23144-1,bulloides,70.9912,16.4015,1.98,7.134265899658203,7.134265899658203,0.20669934153556824
GIK23144-1,pachy_s,70.9912,16.4015,2.38,7.134265899658203,7.134265899658203,0.20669934153556824
GIK23227-1,pachy_s,70.0962,11.5713,2.53,6.832120418548584,6.832120418548584,0.2641252875328064
GIK23228-1,pachy_s,70.4995,12.8397,2.38,6.963319778442383,6.963319778442383,0.25450900197029114
GIK23229-1,pachy_s,75.8372,11.5273,3.05,3.77005934715271,3.77005934715271,0.3052603006362915
GIK23230-1,pachy_s,78.8693,4.843,2.84,2.506742000579834,2.506742000579834,-0.11230511218309402
GIK23231-2,pachy_s,78.9,-3.9867,3.06,-1.022497296333313,-1.022497296333313,-0.6711177229881287
GIK23232-1,pachy_s,79.0317,-1.6225,3.37,-1.1238760948181152,-1.1238760948181152,-0.8570141792297363
GIK23233-1,pachy_s,79.4145,6.8838,2.9,2.6224722862243652,2.6224722862243652,-0.3040347695350647
GIK23235-1,pachy_s,78.8683,1.3925,3.03,1.5010082721710205,1.5010082721710205,-0.2424212247133255
GIK23237-1,pachy_s,66.8967,8.0483,2.29,8.489375114440918,8.489375114440918,0.1901005506515503
GIK23238-1,pachy_s,66.9933,7.7517,2.27,8.617048263549805,8.617048263549805,0.24619077146053314
GIK23239-1,bulloides,67.4968,8.3577,2.03,8.335158348083496,8.335158348083496,0.2316969782114029
GIK23239-1,pachy_s,67.4968,8.3577,2.34,8.335158348083496,8.335158348083496,0.2316969782114029
GIK23240-1,pachy_s,68.1595,9.5903,2.2,7.946019649505615,7.946019649505615,0.22580166161060333
GIK23241-2,pachy_s,68.3008,3.641,2.36,7.381662845611572,7.381662845611572,0.39405137300491333
GIK23242-1,pachy_s,69.3472,-4.4245,2.5,5.669956684112549,5.669956684112549,0.2683389484882355
GIK23243-2,pachy_s,69.3757,-6.51,3.01,4.558259963989258,4.558259963989258,0.21190418303012848
GIK23244-1,pachy_s,69.3652,-8.6665,3.43,3.1137847900390625,3.1137847900390625,0.16154402494430542
GIK23246-2,pachy_s,69.4092,-12.9202,3.7,1.6641243696212769,1.6641243696212769,0.05268802493810654
GIK23247-2,pachy_s,69.4913,-17.1158,3.48,0.6607431173324585,0.6607431173324585,-0.19199874997138977
GIK23249-1,pachy_s,69.4967,-19.47,3.49,0.5538450479507446,0.5538450479507446,-0.25985386967658997
GIK23254-3,pachy_s,73.055,9.7433,2.79,4.524594783782959,4.524594783782959,0.3025681674480438
GIK23258-3,pachy_s,74.9957,13.951,2.65,5.022552013397217,5.022552013397217,0.29944926500320435
GIK23259-3,pachy_s,72.0178,9.3003,2.5,5.398486614227295,5.398486614227295,0.30708691477775574
GIK23260-2,pachy_s,72.1332,11.45,2.56,5.173713684082031,5.173713684082031,0.30936703085899353
GIK23261-2,pachy_s,72.1817,13.11,2.55,6.285274028778076,6.285274028778076,0.29406410455703735
GIK23262-2,pachy_s,72.227,14.4163,2.41,6.635521411895752,6.635521411895752,0.2756834328174591
GIK23270-2,pachy_s,73.1648,-0.8198,3.79,0.5569406151771545,0.5569406151771545,0.20472308993339539
GIK23277-1,pachy_s,72.035,-0.6267,3.47,1.5585761070251465,1.5585761070251465,0.2342337667942047
GIK23294-3,pachy_s,72.3797,-10.5923,3.19,0.4631548821926117,0.4631548821926117,-0.17562638223171234
GIK23312-2,bulloides,66.935,7.7383,1.79,8.617048263549805,8.617048263549805,0.24619077146053314
GIK23312-2,pachy_s,66.935,7.7383,2.2,8.617048263549805,8.617048263549805,0.24619077146053314
GIK23343-4,pachy_s,72.2137,-12.9962,3.42,0.5632094144821167,0.5632094144821167,-0.33106333017349243
GIK23347-4,pachy_s,70.4383,-16.0805,3.59,2.1128342151641846,2.1128342151641846,-0.2459876835346222
GIK23348-2,pachy_s,70.4195,-18.9487,3.25,0.03734928369522095,0.03734928369522095,-0.3525671064853668
GIK23349-4,pachy_s,70.3898,-20.1902,3.33,-0.22165019810199738,-0.22165019810199738,-0.39038634300231934
GIK23350-3,pachy_s,70.3978,-19.3475,3.4,-0.3091779947280884,-0.3091779947280884,-0.3760922849178314
GIK23351-4,pachy_s,70.3622,-18.2053,3.46,0.03734928369522095,0.03734928369522095,-0.3525671064853668
GIK23352-2,pachy_s,70.0077,-12.424,3.69,1.0452924966812134,1.0452924966812134,-0.036103423684835434
GIK23353-2,pachy_s,70.5707,-12.7238,3.48,1.0452924966812134,1.0452924966812134,-0.036103423684835434
GIK23354-4,pachy_s,70.3332,-10.6315,3.51,2.1426146030426025,2.1426146030426025,0.05455378443002701
GIK23400-3,pachy_s,72.3517,-7.8067,3.8,0.8305042386054993,0.8305042386054993,-0.032985758036375046
GIK23411-5,pachy_s,65.7983,3.51,2.62,8.412169456481934,8.412169456481934,0.3427041471004486
GIK23414-6,bulloides,53.5367,-20.29,0.86,13.888105630874634,11.892971992492676,0.4599928855895996
GIK23414-6,pachy_s,53.5367,-20.29,1.98,13.888105630874634,11.892971992492676,0.4599928855895996
GIK23415-8,bulloides,53.1783,-19.145,1.02,14.241611003875732,12.064682006835938,0.4744543433189392
GIK23415-8,pachy_s,53.1783,-19.145,1.65,14.241611003875732,12.064682006835938,0.4744543433189392
GIK23416-5,bulloides,51.5683,-20.0,1.09,14.822859287261963,12.544453620910645,0.5119954943656921
GIK23416-5,pachy_s,51.5683,-20.0,1.49,14.822859287261963,12.544453620910645,0.5119954943656921
GIK23418-5,bulloides,52.55,-20.3333,0.64,13.969285011291504,11.9061861038208,0.4773448705673218
GIK23418-5,pachy_s,52.55,-20.3333,1.36,13.969285011291504,11.9061861038208,0.4773448705673218
GIK23424-3,bulloides,70.035,-0.065,2.38,5.485769748687744,5.485769748687744,0.3000507056713104
GIK23424-3,pachy_s,70.035,-0.065,2.46,5.485769748687744,5.485769748687744,0.3000507056713104
GIK23506-1,pachy_s,72.3933,-7.6033,3.53,0.8305042386054993,0.8305042386054993,-0.032985758036375046
GIK23507-1,pachy_s,73.83,-9.2517,3.64,0.9080698490142822,0.9080698490142822,-0.22103114426136017
GIK23508-1,pachy_s,73.86,-9.395,3.35,0.9080698490142822,0.9080698490142822,-0.22103114426136017
GIK23509-1,pachy_s,73.8333,-13.5017,3.41,1.8044729232788086,1.8044729232788086,-0.5696904063224792
GIK23512-2,pachy_s,72.9417,-13.4233,3.37,0.1952393800020218,0.1952393800020218,-0.41003307700157166
GIK23514-3,pachy_s,66.673,-25.9525,3.48,4.555953025817871,4.555953025817871,0.03937637060880661
GIK23515-4,pachy_s,66.959,-25.2,2.97,4.555953025817871,4.555953025817871,0.03937637060880661
GIK23517-3,bulloides,64.694,-29.085,1.83,7.685089588165283,7.685089588165283,-0.031654320657253265
GIK23517-3,pachy_s,64.694,-29.085,2.53,7.685089588165283,7.685089588165283,-0.031654320657253265
GIK23518-2,bulloides,64.543,-28.203,1.75,7.828098297119141,7.828098297119141,0.02924380637705326
GIK23518-2,pachy_s,64.543,-28.203,2.17,7.828098297119141,7.828098297119141,0.02924380637705326
GIK23519-4,bulloides,64.8,-29.597,1.8,7.685089588165283,7.685089588165283,-0.031654320657253265
GIK23519-4,pachy_s,64.8,-29.597,2.3,7.685089588165283,7.685089588165283,-0.031654320657253265
GIK23522-2,bulloides,63.762,-28.659,1.68,7.917665481567383,7.917665481567383,0.16476039588451385
GIK23522-2,pachy_s,63.762,-28.659,3.07,7.917665481567383,7.917665481567383,0.16476039588451385
GIK23523-3,bulloides,62.2505,-30.2207,1.95,7.501013278961182,7.501013278961182,0.20827920734882355
GIK23523-3,pachy_s,62.2505,-30.2207,3.24,7.501013278961182,7.501013278961182,0.20827920734882355
GIK23524-2,bulloides,63.004,-29.905,1.84,7.855679035186768,7.855679035186768,0.13089166581630707
GIK23524-2,pachy_s,63.004,-29.905,3.47,7.855679035186768,7.855679035186768,0.13089166581630707
GIK23525-3,bulloides,63.2498,-27.5965,1.93,8.058289527893066,8.058289527893066,0.2127852439880371
GIK23525-3,pachy_s,63.2498,-27.5965,3.4,8.058289527893066,8.058289527893066,0.2127852439880371
GIK23526-3,bulloides,63.3993,-28.0635,1.85,7.917665481567383,7.917665481567383,0.16476039588451385
GIK23526-3,pachy_s,63.3993,-28.0635,3.23,7.917665481567383,7.917665481567383,0.16476039588451385
GIK23527-3,bulloides,62.7887,-29.8863,1.82,7.877218723297119,7.877218723297119,0.2191952019929886
GIK23527-3,pachy_s,62.7887,-29.8863,3.09,7.877218723297119,7.877218723297119,0.2191952019929886
GIK23528-3,bulloides,63.164,-28.8415,1.8,7.917665481567383,7.917665481567383,0.16476039588451385
GIK23528-3,pachy_s,63.164,-28.8415,3.3,7.917665481567383,7.917665481567383,0.16476039588451385
GIK23536-1,bulloides,63.737,-25.738,1.93,7.913711071014404,7.913711071014404,0.29245948791503906
GIK23536-1,pachy_s,63.737,-25.738,2.12,7.913711071014404,7.913711071014404,0.29245948791503906
GIK23537-1,bulloides,62.0492,-2.5076,1.66,8.240777015686035,8.240777015686035,0.4102822244167328
GIK23537-1,pachy_s,62.0492,-2.5076,2.35,8.240777015686035,8.240777015686035,0.4102822244167328
GIK23538-1,bulloides,62.0065,-2.1736,1.67,8.240777015686035,8.240777015686035,0.4102822244167328
GIK23538-1,pachy_s,62.0065,-2.1736,2.5,8.240777015686035,8.240777015686035,0.4102822244167328
GIK23539-1,pachy_s,62.7958,-2.449,2.76,8.240777015686035,8.240777015686035,0.4102822244167328
GIK23540-2,pachy_s,62.7666,-2.5057,2.61,8.240777015686035,8.240777015686035,0.4102822244167328
GIK23541-1,bulloides,67.617,5.7653,1.92,7.91500997543335,7.91500997543335,0.3582559823989868
GIK23541-1,pachy_s,67.617,5.7653,2.45,7.91500997543335,7.91500997543335,0.3582559823989868
GIK23542-1,bulloides,67.6785,7.0753,2.26,8.065396308898926,8.065396308898926,0.28390395641326904
GIK23542-1,pachy_s,67.6785,7.0753,2.37,8.065396308898926,8.065396308898926,0.28390395641326904
GIK23543-1,bulloides,67.578,7.2162,2.26,8.065396308898926,8.065396308898926,0.28390395641326904
GIK23543-1,pachy_s,67.578,7.2162,2.3,8.065396308898926,8.065396308898926,0.28390395641326904
GIK23545-1,bulloides,67.3525,8.3065,2.18,8.335158348083496,8.335158348083496,0.2316969782114029
GIK23545-1,pachy_s,67.3525,8.3065,2.34,8.335158348083496,8.335158348083496,0.2316969782114029
GIK23547-4,pachy_s,69.9915,4.0007,2.61,6.663898468017578,6.663898468017578,0.38173148036003113
GIK23549-9,pachy_s,75.0567,-4.595,3.88,0.36468684673309326,0.36468684673309326,-0.06784161180257797
GIK23550-10,pachy_s,67.8767,-18.7167,3.49,2.8820133209228516,2.8820133209228516,-0.05617186054587364
GIK23552-8,pachy_s,69.5333,-19.0,3.53,0.5538450479507446,0.5538450479507446,-0.25985386967658997
GIK23554-9,pachy_s,68.9237,-20.2967,3.54,1.3449312448501587,1.3449312448501587,-0.17915083467960358
GIK32516-3,bulloides,65.033,-28.283,1.81,6.080406188964844,6.080406188964844,-0.1632288545370102
GIK32516-3,pachy_s,65.033,-28.283,2.3,6.080406188964844,6.080406188964844,-0.1632288545370102
GeoB1008-3,bulloides,-6.5823,10.3186,-1.3,23.850415229797363,25.94816017150879,0.5688601136207581
GeoB1023-5,bulloides,-17.1572,11.0117,0.043000000000000003,14.896754026412964,16.59981346130371,0.7274574041366577
GeoB1028-4,sacculifer,-20.099,9.178,-0.275,18.959163665771484,18.959163665771484,0.6144129037857056
GeoB1721-5,ruber_w,-29.173,13.09,-0.6666666666666666,15.880802154541016,18.105091094970703,0.4728974997997284
GeoB1721-5,sacculifer,-29.173,13.09,-0.15500000000000003,15.880802154541016,18.105091094970703,0.4728974997997284
GeoB2107-3,ruber_w,-27.177,-46.452,-0.7281667095422747,21.39360284805298,23.67217445373535,0.8720194697380066
GeoB2109-1,ruber_w,-27.911,-45.881,-1.12592959403992,21.37993335723877,23.54500389099121,0.9149347543716431
GeoB2109-1,sacculifer,-27.911,-45.881,-0.782308220863342,21.37993335723877,23.54500389099121,0.9149347543716431
GeoB3104-1,sacculifer,-3.67,-37.7167,-1.3119999999999998,27.276132583618164,27.276132583618164,0.8141841888427734
GeoB3117-1,sacculifer,-4.295,-37.0917,-1.585,27.24293327331543,27.24293327331543,0.8221939206123352
GeoB3176-1,sacculifer,-7.0117,-34.4417,-1.4541666666666668,27.379003524780273,27.379003524780273,0.8438159823417664
GeoB3202-1,sacculifer,-21.6167,-39.9783,-0.89,25.494855880737305,25.494855880737305,1.1593528985977173
GeoB3301-2,bulloides,-33.15,-71.98,2.64,13.43165111541748,14.74853515625,-0.07348690927028656
GeoB3301-2,pachy_d,-33.15,-71.98,0.08,13.43165111541748,14.74853515625,-0.07348690927028656
GeoB3302-2,bulloides,-33.22,-72.09,2.15,13.43165111541748,14.74853515625,-0.07348690927028656
GeoB3302-2,pachy_d,-33.22,-72.09,0.72,13.43165111541748,14.74853515625,-0.07348690927028656
GeoB3303-1,bulloides,-33.21,-72.18,2.92,13.43165111541748,14.74853515625,-0.07348690927028656
GeoB3303-1,pachy_d,-33.21,-72.18,0.54,13.43165111541748,14.74853515625,-0.07348690927028656
GeoB3304-3,pachy_d,-32.89,-72.19,0.01,13.646630048751831,15.125076293945312,-0.04116593673825264
GeoB3305-2,bulloides,-32.85,-72.42,-0.08,13.646630048751831,15.125076293945312,-0.04116593673825264
GeoB3305-2,pachy_d,-32.85,-72.42,0.08,13.646630048751831,15.125076293945312,-0.04116593673825264
GeoB3308-3,bulloides,-33.13,-73.75,0.24,14.144032001495361,15.367263793945312,-0.07362645119428635
GeoB3308-3,pachy_d,-33.13,-73.75,0.64,14.144032001495361,15.367263793945312,-0.07362645119428635
GeoB3312-2,pachy_d,-41.01,-74.34,0.47,11.022074699401855,13.01341724395752,-0.36475029587745667
GeoB3313-3,pachy_d,-41.0,-74.45,0.28,11.022074699401855,13.01341724395752,-0.36475029587745667
GeoB3314-2,bulloides,-41.6,-74.98,1.85,11.022074699401855,13.01341724395752,-0.36475029587745667
GeoB3314-2,pachy_d,-41.6,-74.98,0.71,11.022074699401855,13.01341724395752,-0.36475029587745667
GeoB3316-1,bulloides,-41.94,-75.21,0.58,12.047083218892416,13.488661766052246,-0.3392544686794281
GeoB3316-1,pachy_d,-41.94,-75.21,0.75,12.047083218892416,13.488661766052246,-0.3392544686794281
GeoB3317-6,bulloides,-42.01,-75.3,1.81,9.87134313583374,13.051974296569824,-0.37103813886642456
GeoB3317-6,pachy_d,-42.01,-75.3,0.75,9.87134313583374,13.051974296569824,-0.37103813886642456
GeoB3318-2,bulloides,-42.04,-75.32,0.75,9.87134313583374,13.051974296569824,-0.37103813886642456
GeoB3318-2,pachy_d,-42.04,-75.32,0.17,9.87134313583374,13.051974296569824,-0.37103813886642456
GeoB3323-6,bulloides,-43.22,-75.95,1.26,9.934271812438965,12.183199882507324,-0.3998914361000061
GeoB3323-6,pachy_d,-43.22,-75.95,0.14,9.934271812438965,12.183199882507324,-0.3998914361000061
GeoB3326-1,bulloides,-43.23,-79.0,1.84,10.937456607818604,11.906497955322266,-0.29258468747138977
GeoB3326-1,pachy_d,-43.23,-79.0,0.76,10.937456607818604,11.906497955322266,-0.29258468747138977
GeoB3327-6,bulloides,-43.24,-79.99,2.04,10.937456607818604,12.451301574707031,-0.2514118254184723
GeoB3327-6,pachy_d,-43.24,-79.99,0.69,10.937456607818604,12.451301574707031,-0.2514118254184723
GeoB3349-4,bulloides,-35.25,-73.42,1.48,13.03927755355835,13.891494750976562,-0.14259202778339386
GeoB3349-4,pachy_d,-35.25,-73.42,0.71,13.03927755355835,13.891494750976562,-0.14259202778339386
GeoB3352-1,pachy_d,-35.22,-73.32,0.57,13.03927755355835,13.891494750976562,-0.14259202778339386
GeoB3353-1,pachy_d,-35.25,-73.58,0.37,13.03927755355835,13.891494750976562,-0.14259202778339386
GeoB3354-1,bulloides,-35.22,-73.49,-0.31,13.03927755355835,13.891494750976562,-0.14259202778339386
GeoB3354-1,pachy_d,-35.22,-73.49,0.49,13.03927755355835,13.891494750976562,-0.14259202778339386
GeoB3355-4,pachy_d,-35.22,-73.12,0.49,13.03927755355835,13.891494750976562,-0.14259202778339386
GeoB3357-1,bulloides,-35.28,-73.22,0.0,13.03927755355835,13.891494750976562,-0.14259202778339386
GeoB3357-1,pachy_d,-35.28,-73.22,0.59,13.03927755355835,13.891494750976562,-0.14259202778339386
GeoB3359-1,bulloides,-35.22,-72.81,-0.52,12.633703708648682,13.891494750976562,-0.14259202778339386
GeoB3365-1,bulloides,-32.29,-72.27,-0.54,13.646630048751831,15.125076293945312,-0.04116593673825264
GeoB3365-1,pachy_d,-32.29,-72.27,0.05,13.646630048751831,15.125076293945312,-0.04116593673825264
GeoB3368-4,bulloides,-30.36,-71.96,-0.24,14.1418616771698,15.422270774841309,0.02816939353942871
GeoB3368-4,pachy_d,-30.36,-71.96,0.52,14.1418616771698,15.422270774841309,0.02816939353942871
GeoB3371-1,bulloides,-30.36,-72.02,-0.38,14.1418616771698,15.422270774841309,0.02816939353942871
GeoB3371-1,pachy_d,-30.36,-72.02,0.08,14.1418616771698,15.422270774841309,0.02816939353942871
GeoB3372-4,pachy_d,-29.94,-73.29,0.03,14.323415279388428,16.18865394592285,0.06451944261789322
GeoB3373-1,bulloides,-27.5,-71.21,-0.34,14.678594827651978,16.070642471313477,0.1436951458454132
GeoB3373-1,pachy_d,-27.5,-71.21,0.51,14.678594827651978,16.070642471313477,0.1436951458454132
GeoB3374-1,bulloides,-27.47,-71.17,0.04,14.678594827651978,16.070642471313477,0.1436951458454132
GeoB3374-1,pachy_d,-27.47,-71.17,0.65,14.678594827651978,16.070642471313477,0.1436951458454132
GeoB3375-2,bulloides,-27.47,-71.25,-0.71,14.678594827651978,16.070642471313477,0.1436951458454132
GeoB3375-2,pachy_d,-27.47,-71.25,-0.45,14.678594827651978,16.070642471313477,0.1436951458454132
GeoB3376-2,bulloides,-27.47,-71.36,-0.2,14.678594827651978,16.070642471313477,0.1436951458454132
GeoB3376-2,pachy_d,-27.47,-71.36,0.1,14.678594827651978,16.070642471313477,0.1436951458454132
GeoB3377-1,bulloides,-27.47,-71.53,-0.2,14.678594827651978,16.070642471313477,0.1436951458454132
GeoB3377-1,pachy_d,-27.47,-71.53,0.48,14.678594827651978,16.070642471313477,0.1436951458454132
GeoB3378-2,bulloides,-27.5,-71.5,-0.5,14.678594827651978,16.070642471313477,0.1436951458454132
GeoB3378-2,pachy_d,-27.5,-71.5,0.66,14.678594827651978,16.070642471313477,0.1436951458454132
GeoB3387-3,bulloides,-25.63,-75.53,0.15,16.24229335784912,18.286935806274414,0.22114220261573792
GeoB3388-2,bulloides,-25.22,-75.53,1.2,16.24229335784912,18.286935806274414,0.22114220261573792
GeoB3722-2,bulloides,-25.25,12.0217,0.09,15.755880355834961,17.27670669555664,0.4464278519153595
GeoB3910-2,sacculifer,-4.245,-36.345,-1.5228774928774924,27.24293327331543,27.24293327331543,0.8221939206123352
GeoB4223-2,bulloides,29.0167,-12.4667,-0.015000000000000001,18.13439178466797,19.47287368774414,1.1041303873062134
GeoB4240-2,bulloides,28.8883,-13.225,-0.4425,18.271507263183594,19.90660285949707,1.1157982349395752
GeoB4241-11,bulloides,29.1667,-15.4517,0.56,18.548311233520508,20.27802848815918,1.1382532119750977
HM 49-08,bulloides,63.06,0.79,1.4,8.590819358825684,8.590819358825684,0.36279621720314026
HM 49-08,pachy_d,63.06,0.79,1.32,8.590819358825684,8.590819358825684,0.36279621720314026
HM 49-08,pachy_s,63.06,0.79,1.94,8.590819358825684,8.590819358825684,0.36279621720314026
HM 49-13,bulloides,65.39,-4.74,1.9,6.082881450653076,6.082881450653076,0.3548789322376251
HM 49-13,pachy_d,65.39,-4.74,1.68,6.082881450653076,6.082881450653076,0.3548789322376251
HM 49-13,pachy_s,65.39,-4.74,2.63,6.082881450653076,6.082881450653076,0.3548789322376251
HM 49-14,bulloides,65.42,-3.23,1.9,6.302291393280029,6.302291393280029,0.36854442954063416
HM 49-14,pachy_d,65.42,-3.23,1.48,6.302291393280029,6.302291393280029,0.36854442954063416
HM 49-14,pachy_s,65.42,-3.23,2.46,6.302291393280029,6.302291393280029,0.36854442954063416
HM 49-15,bulloides,66.34,-0.36,1.8,7.124666690826416,7.124666690826416,0.390330970287323
HM 49-15,pachy_d,66.34,-0.36,1.54,7.124666690826416,7.124666690826416,0.390330970287323
HM 49-15,pachy_s,66.34,-0.36,2.42,7.124666690826416,7.124666690826416,0.390330970287323
HM 49-18,bulloides,66.61,1.55,1.8,8.256572723388672,8.256572723388672,0.3944609761238098
HM 49-18,pachy_d,66.61,1.55,1.48,8.256572723388672,8.256572723388672,0.3944609761238098
HM 49-18,pachy_s,66.61,1.55,2.0,8.256572723388672,8.256572723388672,0.3944609761238098
HM 49-20,bulloides,66.61,2.66,1.8,8.31248950958252,8.31248950958252,0.3881097733974457
HM 49-20,pachy_d,66.61,2.66,1.42,8.31248950958252,8.31248950958252,0.3881097733974457
HM 49-20,pachy_s,66.61,2.66,2.2,8.31248950958252,8.31248950958252,0.3881097733974457
HM 49-39,bulloides,63.46,3.04,1.4,9.378233909606934,9.378233909606934,0.24975982308387756
HM 49-39,pachy_d,63.46,3.04,1.11,9.378233909606934,9.378233909606934,0.24975982308387756
HM 49-39,pachy_s,63.46,3.04,2.06,9.378233909606934,9.378233909606934,0.24975982308387756
HM 49-50,pachy_d,62.47,4.46,1.26,9.250845909118652,9.250845909118652,0.1522127389907837
HM 49-50,pachy_s,62.47,4.46,2.1,9.250845909118652,9.250845909118652,0.1522127389907837
HM16129,pachy_s,64.85,-7.71,2.9,5.496840476989746,5.496840476989746,0.3376954197883606
HM16130,bulloides,65.1,-2.42,1.6,6.518600940704346,6.518600940704346,0.3809415102005005
HM16130,pachy_d,65.1,-2.42,1.3,6.518600940704346,6.518600940704346,0.3809415102005005
HM16130,pachy_s,65.1,-2.42,2.39,6.518600940704346,6.518600940704346,0.3809415102005005
HM16132,bulloides,64.57,-0.72,1.5,7.608204364776611,7.608204364776611,0.3925558030605316
HM16132,pachy_d,64.57,-0.72,1.27,7.608204364776611,7.608204364776611,0.3925558030605316
HM16132,pachy_s,64.57,-0.72,2.11,7.608204364776611,7.608204364776611,0.3925558030605316
HM16136,bulloides,64.01,-0.73,1.6,7.608204364776611,7.608204364776611,0.3925558030605316
HM16136,pachy_d,64.01,-0.73,1.35,7.608204364776611,7.608204364776611,0.3925558030605316
HM16136,pachy_s,64.01,-0.73,2.21,7.608204364776611,7.608204364776611,0.3925558030605316
HM16141,bulloides,63.76,1.39,1.5,8.944085121154785,8.944085121154785,0.3279974162578583
HM16141,pachy_d,63.76,1.39,1.33,8.944085121154785,8.944085121154785,0.3279974162578583
HM16141,pachy_s,63.76,1.39,2.23,8.944085121154785,8.944085121154785,0.3279974162578583
HM16142,bulloides,63.25,2.6,1.3,9.200986862182617,9.200986862182617,0.2890024483203888
HM16142,pachy_d,63.25,2.6,1.28,9.200986862182617,9.200986862182617,0.2890024483203888
HM16142,pachy_s,63.25,2.6,1.96,9.200986862182617,9.200986862182617,0.2890024483203888
HM16144,bulloides,63.08,2.99,1.3,9.200986862182617,9.200986862182617,0.2890024483203888
HM16144,pachy_d,63.08,2.99,1.15,9.200986862182617,9.200986862182617,0.2890024483203888
HM16144,pachy_s,63.08,2.99,2.09,9.200986862182617,9.200986862182617,0.2890024483203888
HM49-43,bulloides,62.78,3.9,1.3,9.33477783203125,9.33477783203125,0.19717685878276825
HM49-43,pachy_d,62.78,3.9,1.05,9.33477783203125,9.33477783203125,0.19717685878276825
HM49-43,pachy_s,62.78,3.9,2.09,9.33477783203125,9.33477783203125,0.19717685878276825
HM52-04,bulloides,61.36,-3.21,1.2,9.058192253112793,9.058192253112793,0.4232507348060608
HM52-04,pachy_d,61.36,-3.21,1.28,9.058192253112793,9.058192253112793,0.4232507348060608
HM52-04,pachy_s,61.36,-3.21,2.39,9.058192253112793,9.058192253112793,0.4232507348060608
HM52-09,bulloides,60.1,-7.14,1.3,9.598191261291504,9.598191261291504,0.42580825090408325
HM52-09,pachy_d,60.1,-7.14,1.27,9.598191261291504,9.598191261291504,0.42580825090408325
HM52-09,pachy_s,60.1,-7.14,3.93,9.598191261291504,9.598191261291504,0.42580825090408325
HM52-13,bulloides,59.67,-9.3,1.3,11.937590837478638,10.212031364440918,0.43272829055786133
HM52-13,pachy_d,59.67,-9.3,1.23,11.937590837478638,10.212031364440918,0.43272829055786133
HM52-14,bulloides,60.4,-12.42,1.4,9.693787574768066,9.693787574768066,0.421509712934494
HM52-14,pachy_d,60.4,-12.42,1.35,9.693787574768066,9.693787574768066,0.421509712934494
HM52-14,pachy_s,60.4,-12.42,3.1,9.693787574768066,9.693787574768066,0.421509712934494
HM52-15,bulloides,61.63,-16.5,1.6,11.284750699996948,9.766753196716309,0.4029079079627991
HM52-15,pachy_d,61.63,-16.5,1.29,11.284750699996948,9.766753196716309,0.4029079079627991
HM52-20,bulloides,63.05,-13.84,1.6,8.644389152526855,8.644389152526855,0.33591386675834656
HM52-20,pachy_d,63.05,-13.84,1.28,8.644389152526855,8.644389152526855,0.33591386675834656
HM52-20,pachy_s,63.05,-13.84,3.85,8.644389152526855,8.644389152526855,0.33591386675834656
HM52-24,bulloides,63.35,-13.31,1.5,8.644389152526855,8.644389152526855,0.33591386675834656
HM52-24,pachy_d,63.35,-13.31,1.3,8.644389152526855,8.644389152526855,0.33591386675834656
HM52-24,pachy_s,63.35,-13.31,4.05,8.644389152526855,8.644389152526855,0.33591386675834656
HM52-28,bulloides,64.0,-12.1,1.7,6.025883197784424,6.025883197784424,0.28556904196739197
HM52-28,pachy_d,64.0,-12.1,1.4,6.025883197784424,6.025883197784424,0.28556904196739197
HM52-28,pachy_s,64.0,-12.1,3.91,6.025883197784424,6.025883197784424,0.28556904196739197
HM52-30,pachy_s,64.94,-10.14,3.0,6.249675273895264,6.249675273895264,0.2926546037197113
HM52-34,pachy_d,65.35,-8.29,3.3,3.9869651794433594,3.9869651794433594,0.29176589846611023
HM52-34,pachy_s,65.35,-8.29,3.0,3.9869651794433594,3.9869651794433594,0.29176589846611023
HM52-37,pachy_s,65.45,-7.65,3.07,4.283332347869873,4.283332347869873,0.31119537353515625
HM52-38,bulloides,65.51,-7.18,2.5,4.283332347869873,4.283332347869873,0.31119537353515625
